filename,subject_id,image_id,gender,glasses,eye_state,reflections,lighting,sensor_id
closed_eye/s0001_00055_0_0_0_0_0_01.png,s0001,00055,0,0,0,0,0,01
closed_eye/s0001_00056_0_0_0_0_0_01.png,s0001,00056,0,0,0,0,0,01
closed_eye/s0001_00057_0_0_0_0_0_01.png,s0001,00057,0,0,0,0,0,01
closed_eye/s0001_00058_0_0_0_0_0_01.png,s0001,00058,0,0,0,0,0,01
closed_eye/s0001_00059_0_0_0_0_0_01.png,s0001,00059,0,0,0,0,0,01
closed_eye/s0001_00060_0_0_0_0_0_01.png,s0001,00060,0,0,0,0,0,01
closed_eye/s0001_00061_0_0_0_0_0_01.png,s0001,00061,0,0,0,0,0,01
closed_eye/s0001_00062_0_0_0_0_0_01.png,s0001,00062,0,0,0,0,0,01
closed_eye/s0001_00063_0_0_0_0_0_01.png,s0001,00063,0,0,0,0,0,01
closed_eye/s0001_00064_0_0_0_0_0_01.png,s0001,00064,0,0,0,0,0,01
closed_eye/s0001_00065_0_0_0_0_0_01.png,s0001,00065,0,0,0,0,0,01
closed_eye/s0001_00066_0_0_0_0_0_01.png,s0001,00066,0,0,0,0,0,01
closed_eye/s0001_00067_0_0_0_0_0_01.png,s0001,00067,0,0,0,0,0,01
closed_eye/s0001_00068_0_0_0_0_0_01.png,s0001,00068,0,0,0,0,0,01
closed_eye/s0001_00069_0_0_0_0_0_01.png,s0001,00069,0,0,0,0,0,01
closed_eye/s0001_00070_0_0_0_0_0_01.png,s0001,00070,0,0,0,0,0,01
closed_eye/s0001_00071_0_0_0_0_0_01.png,s0001,00071,0,0,0,0,0,01
closed_eye/s0001_00072_0_0_0_0_0_01.png,s0001,00072,0,0,0,0,0,01
closed_eye/s0001_00073_0_0_0_0_0_01.png,s0001,00073,0,0,0,0,0,01
closed_eye/s0001_00074_0_0_0_0_0_01.png,s0001,00074,0,0,0,0,0,01
closed_eye/s0001_00075_0_0_0_0_0_01.png,s0001,00075,0,0,0,0,0,01
closed_eye/s0001_00076_0_0_0_0_0_01.png,s0001,00076,0,0,0,0,0,01
closed_eye/s0001_00077_0_0_0_0_0_01.png,s0001,00077,0,0,0,0,0,01
closed_eye/s0001_00078_0_0_0_0_0_01.png,s0001,00078,0,0,0,0,0,01
closed_eye/s0001_00079_0_0_0_0_0_01.png,s0001,00079,0,0,0,0,0,01
closed_eye/s0001_00080_0_0_0_0_0_01.png,s0001,00080,0,0,0,0,0,01
closed_eye/s0001_00081_0_0_0_0_0_01.png,s0001,00081,0,0,0,0,0,01
closed_eye/s0001_00082_0_0_0_0_0_01.png,s0001,00082,0,0,0,0,0,01
closed_eye/s0001_00083_0_0_0_0_0_01.png,s0001,00083,0,0,0,0,0,01
closed_eye/s0001_00084_0_0_0_0_0_01.png,s0001,00084,0,0,0,0,0,01
closed_eye/s0001_00085_0_0_0_0_0_01.png,s0001,00085,0,0,0,0,0,01
closed_eye/s0001_00086_0_0_0_0_0_01.png,s0001,00086,0,0,0,0,0,01
closed_eye/s0001_00087_0_0_0_0_0_01.png,s0001,00087,0,0,0,0,0,01
closed_eye/s0001_00088_0_0_0_0_0_01.png,s0001,00088,0,0,0,0,0,01
closed_eye/s0001_00089_0_0_0_0_0_01.png,s0001,00089,0,0,0,0,0,01
closed_eye/s0001_00090_0_0_0_0_0_01.png,s0001,00090,0,0,0,0,0,01
closed_eye/s0001_00091_0_0_0_0_0_01.png,s0001,00091,0,0,0,0,0,01
closed_eye/s0001_00092_0_0_0_0_0_01.png,s0001,00092,0,0,0,0,0,01
closed_eye/s0001_00093_0_0_0_0_0_01.png,s0001,00093,0,0,0,0,0,01
closed_eye/s0001_00094_0_0_0_0_0_01.png,s0001,00094,0,0,0,0,0,01
closed_eye/s0001_00095_0_0_0_0_0_01.png,s0001,00095,0,0,0,0,0,01
closed_eye/s0001_00096_0_0_0_0_0_01.png,s0001,00096,0,0,0,0,0,01
closed_eye/s0001_00097_0_0_0_0_0_01.png,s0001,00097,0,0,0,0,0,01
closed_eye/s0001_00098_0_0_0_0_0_01.png,s0001,00098,0,0,0,0,0,01
closed_eye/s0001_00099_0_0_0_0_0_01.png,s0001,00099,0,0,0,0,0,01
closed_eye/s0001_00100_0_0_0_0_0_01.png,s0001,00100,0,0,0,0,0,01
closed_eye/s0001_00101_0_0_0_0_0_01.png,s0001,00101,0,0,0,0,0,01
closed_eye/s0001_00102_0_0_0_0_0_01.png,s0001,00102,0,0,0,0,0,01
closed_eye/s0001_00103_0_0_0_0_0_01.png,s0001,00103,0,0,0,0,0,01
closed_eye/s0001_00104_0_0_0_0_0_01.png,s0001,00104,0,0,0,0,0,01
closed_eye/s0001_00105_0_0_0_0_0_01.png,s0001,00105,0,0,0,0,0,01
closed_eye/s0001_00106_0_0_0_0_0_01.png,s0001,00106,0,0,0,0,0,01
closed_eye/s0001_00107_0_0_0_0_0_01.png,s0001,00107,0,0,0,0,0,01
closed_eye/s0001_00108_0_0_0_0_0_01.png,s0001,00108,0,0,0,0,0,01
closed_eye/s0001_00109_0_0_0_0_0_01.png,s0001,00109,0,0,0,0,0,01
closed_eye/s0001_00110_0_0_0_0_0_01.png,s0001,00110,0,0,0,0,0,01
closed_eye/s0001_00111_0_0_0_0_0_01.png,s0001,00111,0,0,0,0,0,01
closed_eye/s0001_00112_0_0_0_0_0_01.png,s0001,00112,0,0,0,0,0,01
closed_eye/s0001_00113_0_0_0_0_0_01.png,s0001,00113,0,0,0,0,0,01
closed_eye/s0001_00114_0_0_0_0_0_01.png,s0001,00114,0,0,0,0,0,01
closed_eye/s0001_00115_0_0_0_0_0_01.png,s0001,00115,0,0,0,0,0,01
closed_eye/s0001_00116_0_0_0_0_0_01.png,s0001,00116,0,0,0,0,0,01
closed_eye/s0001_00117_0_0_0_0_0_01.png,s0001,00117,0,0,0,0,0,01
closed_eye/s0001_00118_0_0_0_0_0_01.png,s0001,00118,0,0,0,0,0,01
closed_eye/s0001_00119_0_0_0_0_0_01.png,s0001,00119,0,0,0,0,0,01
closed_eye/s0001_00120_0_0_0_0_0_01.png,s0001,00120,0,0,0,0,0,01
closed_eye/s0001_00121_0_0_0_0_0_01.png,s0001,00121,0,0,0,0,0,01
closed_eye/s0001_00122_0_0_0_0_0_01.png,s0001,00122,0,0,0,0,0,01
closed_eye/s0001_00123_0_0_0_0_0_01.png,s0001,00123,0,0,0,0,0,01
closed_eye/s0001_00124_0_0_0_0_0_01.png,s0001,00124,0,0,0,0,0,01
closed_eye/s0001_00125_0_0_0_0_0_01.png,s0001,00125,0,0,0,0,0,01
closed_eye/s0001_00126_0_0_0_0_0_01.png,s0001,00126,0,0,0,0,0,01
closed_eye/s0001_00127_0_0_0_0_0_01.png,s0001,00127,0,0,0,0,0,01
closed_eye/s0001_00128_0_0_0_0_0_01.png,s0001,00128,0,0,0,0,0,01
closed_eye/s0001_00129_0_0_0_0_0_01.png,s0001,00129,0,0,0,0,0,01
closed_eye/s0001_00130_0_0_0_0_0_01.png,s0001,00130,0,0,0,0,0,01
closed_eye/s0001_00131_0_0_0_0_0_01.png,s0001,00131,0,0,0,0,0,01
closed_eye/s0001_00132_0_0_0_0_0_01.png,s0001,00132,0,0,0,0,0,01
closed_eye/s0001_00133_0_0_0_0_0_01.png,s0001,00133,0,0,0,0,0,01
closed_eye/s0001_00134_0_0_0_0_0_01.png,s0001,00134,0,0,0,0,0,01
closed_eye/s0001_00135_0_0_0_0_0_01.png,s0001,00135,0,0,0,0,0,01
closed_eye/s0001_00136_0_0_0_0_0_01.png,s0001,00136,0,0,0,0,0,01
closed_eye/s0001_00137_0_0_0_0_0_01.png,s0001,00137,0,0,0,0,0,01
closed_eye/s0001_00138_0_0_0_0_0_01.png,s0001,00138,0,0,0,0,0,01
closed_eye/s0001_00139_0_0_0_0_0_01.png,s0001,00139,0,0,0,0,0,01
closed_eye/s0001_00140_0_0_0_0_0_01.png,s0001,00140,0,0,0,0,0,01
closed_eye/s0001_00141_0_0_0_0_0_01.png,s0001,00141,0,0,0,0,0,01
closed_eye/s0001_00142_0_0_0_0_0_01.png,s0001,00142,0,0,0,0,0,01
closed_eye/s0001_00143_0_0_0_0_0_01.png,s0001,00143,0,0,0,0,0,01
closed_eye/s0001_00144_0_0_0_0_0_01.png,s0001,00144,0,0,0,0,0,01
closed_eye/s0001_00145_0_0_0_0_0_01.png,s0001,00145,0,0,0,0,0,01
closed_eye/s0001_00146_0_0_0_0_0_01.png,s0001,00146,0,0,0,0,0,01
closed_eye/s0001_00147_0_0_0_0_0_01.png,s0001,00147,0,0,0,0,0,01
closed_eye/s0001_00148_0_0_0_0_0_01.png,s0001,00148,0,0,0,0,0,01
closed_eye/s0001_00149_0_0_0_0_0_01.png,s0001,00149,0,0,0,0,0,01
closed_eye/s0001_00150_0_0_0_0_0_01.png,s0001,00150,0,0,0,0,0,01
closed_eye/s0001_00151_0_0_0_0_0_01.png,s0001,00151,0,0,0,0,0,01
closed_eye/s0001_00152_0_0_0_0_0_01.png,s0001,00152,0,0,0,0,0,01
closed_eye/s0001_00153_0_0_0_0_0_01.png,s0001,00153,0,0,0,0,0,01
closed_eye/s0001_00154_0_0_0_0_0_01.png,s0001,00154,0,0,0,0,0,01
closed_eye/s0001_00155_0_0_0_0_0_01.png,s0001,00155,0,0,0,0,0,01
closed_eye/s0001_00156_0_0_0_0_0_01.png,s0001,00156,0,0,0,0,0,01
closed_eye/s0001_00157_0_0_0_0_0_01.png,s0001,00157,0,0,0,0,0,01
closed_eye/s0001_00158_0_0_0_0_0_01.png,s0001,00158,0,0,0,0,0,01
closed_eye/s0001_00159_0_0_0_0_0_01.png,s0001,00159,0,0,0,0,0,01
closed_eye/s0001_00160_0_0_0_0_0_01.png,s0001,00160,0,0,0,0,0,01
closed_eye/s0001_00161_0_0_0_0_0_01.png,s0001,00161,0,0,0,0,0,01
closed_eye/s0001_00162_0_0_0_0_0_01.png,s0001,00162,0,0,0,0,0,01
closed_eye/s0001_00163_0_0_0_0_0_01.png,s0001,00163,0,0,0,0,0,01
closed_eye/s0001_00164_0_0_0_0_0_01.png,s0001,00164,0,0,0,0,0,01
closed_eye/s0001_00165_0_0_0_0_0_01.png,s0001,00165,0,0,0,0,0,01
closed_eye/s0001_00166_0_0_0_0_0_01.png,s0001,00166,0,0,0,0,0,01
closed_eye/s0001_00167_0_0_0_0_0_01.png,s0001,00167,0,0,0,0,0,01
closed_eye/s0001_00168_0_0_0_0_0_01.png,s0001,00168,0,0,0,0,0,01
closed_eye/s0001_00169_0_0_0_0_0_01.png,s0001,00169,0,0,0,0,0,01
closed_eye/s0001_00170_0_0_0_0_0_01.png,s0001,00170,0,0,0,0,0,01
closed_eye/s0001_00171_0_0_0_0_0_01.png,s0001,00171,0,0,0,0,0,01
closed_eye/s0001_00172_0_0_0_0_0_01.png,s0001,00172,0,0,0,0,0,01
closed_eye/s0001_00173_0_0_0_0_0_01.png,s0001,00173,0,0,0,0,0,01
closed_eye/s0001_00174_0_0_0_0_0_01.png,s0001,00174,0,0,0,0,0,01
closed_eye/s0001_00175_0_0_0_0_0_01.png,s0001,00175,0,0,0,0,0,01
closed_eye/s0001_00176_0_0_0_0_0_01.png,s0001,00176,0,0,0,0,0,01
closed_eye/s0001_00177_0_0_0_0_0_01.png,s0001,00177,0,0,0,0,0,01
closed_eye/s0001_00178_0_0_0_0_0_01.png,s0001,00178,0,0,0,0,0,01
closed_eye/s0001_00180_0_0_0_0_0_01.png,s0001,00180,0,0,0,0,0,01
closed_eye/s0001_00181_0_0_0_0_0_01.png,s0001,00181,0,0,0,0,0,01
closed_eye/s0001_00182_0_0_0_0_0_01.png,s0001,00182,0,0,0,0,0,01
closed_eye/s0001_00183_0_0_0_0_0_01.png,s0001,00183,0,0,0,0,0,01
closed_eye/s0001_00184_0_0_0_0_0_01.png,s0001,00184,0,0,0,0,0,01
closed_eye/s0001_00185_0_0_0_0_0_01.png,s0001,00185,0,0,0,0,0,01
closed_eye/s0001_00186_0_0_0_0_0_01.png,s0001,00186,0,0,0,0,0,01
closed_eye/s0001_00187_0_0_0_0_0_01.png,s0001,00187,0,0,0,0,0,01
closed_eye/s0001_00189_0_0_0_0_0_01.png,s0001,00189,0,0,0,0,0,01
closed_eye/s0001_00190_0_0_0_0_1_01.png,s0001,00190,0,0,0,0,1,01
closed_eye/s0001_00191_0_0_0_0_0_01.png,s0001,00191,0,0,0,0,0,01
closed_eye/s0001_00192_0_0_0_0_1_01.png,s0001,00192,0,0,0,0,1,01
closed_eye/s0001_00193_0_0_0_0_0_01.png,s0001,00193,0,0,0,0,0,01
closed_eye/s0001_00194_0_0_0_0_1_01.png,s0001,00194,0,0,0,0,1,01
closed_eye/s0001_00195_0_0_0_0_0_01.png,s0001,00195,0,0,0,0,0,01
closed_eye/s0001_00196_0_0_0_0_0_01.png,s0001,00196,0,0,0,0,0,01
closed_eye/s0001_00197_0_0_0_0_0_01.png,s0001,00197,0,0,0,0,0,01
closed_eye/s0001_00198_0_0_0_0_0_01.png,s0001,00198,0,0,0,0,0,01
closed_eye/s0001_00199_0_0_0_0_0_01.png,s0001,00199,0,0,0,0,0,01
closed_eye/s0001_00200_0_0_0_0_0_01.png,s0001,00200,0,0,0,0,0,01
closed_eye/s0001_00201_0_0_0_0_0_01.png,s0001,00201,0,0,0,0,0,01
closed_eye/s0001_00202_0_0_0_0_0_01.png,s0001,00202,0,0,0,0,0,01
closed_eye/s0001_00203_0_0_0_0_0_01.png,s0001,00203,0,0,0,0,0,01
closed_eye/s0001_00204_0_0_0_0_0_01.png,s0001,00204,0,0,0,0,0,01
closed_eye/s0001_00205_0_0_0_0_0_01.png,s0001,00205,0,0,0,0,0,01
closed_eye/s0001_00206_0_0_0_0_0_01.png,s0001,00206,0,0,0,0,0,01
closed_eye/s0001_00207_0_0_0_0_0_01.png,s0001,00207,0,0,0,0,0,01
closed_eye/s0001_00208_0_0_0_0_0_01.png,s0001,00208,0,0,0,0,0,01
closed_eye/s0001_00209_0_0_0_0_0_01.png,s0001,00209,0,0,0,0,0,01
closed_eye/s0001_00210_0_0_0_0_0_01.png,s0001,00210,0,0,0,0,0,01
closed_eye/s0001_00211_0_0_0_0_0_01.png,s0001,00211,0,0,0,0,0,01
closed_eye/s0001_00212_0_0_0_0_0_01.png,s0001,00212,0,0,0,0,0,01
closed_eye/s0001_00213_0_0_0_0_0_01.png,s0001,00213,0,0,0,0,0,01
closed_eye/s0001_00214_0_0_0_0_0_01.png,s0001,00214,0,0,0,0,0,01
closed_eye/s0001_00215_0_0_0_0_0_01.png,s0001,00215,0,0,0,0,0,01
closed_eye/s0001_00216_0_0_0_0_0_01.png,s0001,00216,0,0,0,0,0,01
closed_eye/s0001_00217_0_0_0_0_0_01.png,s0001,00217,0,0,0,0,0,01
closed_eye/s0001_00218_0_0_0_0_0_01.png,s0001,00218,0,0,0,0,0,01
closed_eye/s0001_00219_0_0_0_0_0_01.png,s0001,00219,0,0,0,0,0,01
closed_eye/s0001_00220_0_0_0_0_0_01.png,s0001,00220,0,0,0,0,0,01
closed_eye/s0001_00221_0_0_0_0_0_01.png,s0001,00221,0,0,0,0,0,01
closed_eye/s0001_00222_0_0_0_0_0_01.png,s0001,00222,0,0,0,0,0,01
closed_eye/s0001_00223_0_0_0_0_0_01.png,s0001,00223,0,0,0,0,0,01
closed_eye/s0001_00224_0_0_0_0_0_01.png,s0001,00224,0,0,0,0,0,01
closed_eye/s0001_00225_0_0_0_0_0_01.png,s0001,00225,0,0,0,0,0,01
closed_eye/s0001_00226_0_0_0_0_0_01.png,s0001,00226,0,0,0,0,0,01
closed_eye/s0001_00227_0_0_0_0_0_01.png,s0001,00227,0,0,0,0,0,01
closed_eye/s0001_00228_0_0_0_0_0_01.png,s0001,00228,0,0,0,0,0,01
closed_eye/s0001_00229_0_0_0_0_0_01.png,s0001,00229,0,0,0,0,0,01
closed_eye/s0001_00230_0_0_0_0_0_01.png,s0001,00230,0,0,0,0,0,01
closed_eye/s0001_00231_0_0_0_0_0_01.png,s0001,00231,0,0,0,0,0,01
closed_eye/s0001_00232_0_0_0_0_0_01.png,s0001,00232,0,0,0,0,0,01
closed_eye/s0001_00233_0_0_0_0_0_01.png,s0001,00233,0,0,0,0,0,01
closed_eye/s0001_00234_0_0_0_0_0_01.png,s0001,00234,0,0,0,0,0,01
closed_eye/s0001_00235_0_0_0_0_0_01.png,s0001,00235,0,0,0,0,0,01
closed_eye/s0001_00236_0_0_0_0_0_01.png,s0001,00236,0,0,0,0,0,01
closed_eye/s0001_00237_0_0_0_0_0_01.png,s0001,00237,0,0,0,0,0,01
closed_eye/s0001_00238_0_0_0_0_0_01.png,s0001,00238,0,0,0,0,0,01
closed_eye/s0001_00239_0_0_0_0_0_01.png,s0001,00239,0,0,0,0,0,01
closed_eye/s0001_00240_0_0_0_0_0_01.png,s0001,00240,0,0,0,0,0,01
closed_eye/s0001_00241_0_0_0_0_0_01.png,s0001,00241,0,0,0,0,0,01
closed_eye/s0001_00242_0_0_0_0_0_01.png,s0001,00242,0,0,0,0,0,01
closed_eye/s0001_00243_0_0_0_0_0_01.png,s0001,00243,0,0,0,0,0,01
closed_eye/s0001_00244_0_0_0_0_0_01.png,s0001,00244,0,0,0,0,0,01
closed_eye/s0001_00245_0_0_0_0_0_01.png,s0001,00245,0,0,0,0,0,01
closed_eye/s0001_00246_0_0_0_0_0_01.png,s0001,00246,0,0,0,0,0,01
closed_eye/s0001_00247_0_0_0_0_0_01.png,s0001,00247,0,0,0,0,0,01
closed_eye/s0001_00248_0_0_0_0_0_01.png,s0001,00248,0,0,0,0,0,01
closed_eye/s0001_00249_0_0_0_0_0_01.png,s0001,00249,0,0,0,0,0,01
closed_eye/s0001_00250_0_0_0_0_0_01.png,s0001,00250,0,0,0,0,0,01
closed_eye/s0001_00251_0_0_0_0_0_01.png,s0001,00251,0,0,0,0,0,01
closed_eye/s0001_00252_0_0_0_0_0_01.png,s0001,00252,0,0,0,0,0,01
closed_eye/s0001_00253_0_0_0_0_0_01.png,s0001,00253,0,0,0,0,0,01
closed_eye/s0001_00254_0_0_0_0_0_01.png,s0001,00254,0,0,0,0,0,01
closed_eye/s0001_00255_0_0_0_0_0_01.png,s0001,00255,0,0,0,0,0,01
closed_eye/s0001_00256_0_0_0_0_0_01.png,s0001,00256,0,0,0,0,0,01
closed_eye/s0001_00257_0_0_0_0_0_01.png,s0001,00257,0,0,0,0,0,01
closed_eye/s0001_00258_0_0_0_0_0_01.png,s0001,00258,0,0,0,0,0,01
closed_eye/s0001_00259_0_0_0_0_0_01.png,s0001,00259,0,0,0,0,0,01
closed_eye/s0001_00260_0_0_0_0_0_01.png,s0001,00260,0,0,0,0,0,01
closed_eye/s0001_00261_0_0_0_0_0_01.png,s0001,00261,0,0,0,0,0,01
closed_eye/s0001_00262_0_0_0_0_0_01.png,s0001,00262,0,0,0,0,0,01
closed_eye/s0001_00263_0_0_0_0_0_01.png,s0001,00263,0,0,0,0,0,01
closed_eye/s0001_00264_0_0_0_0_0_01.png,s0001,00264,0,0,0,0,0,01
closed_eye/s0001_00265_0_0_0_0_0_01.png,s0001,00265,0,0,0,0,0,01
closed_eye/s0001_00266_0_0_0_0_0_01.png,s0001,00266,0,0,0,0,0,01
closed_eye/s0001_00267_0_0_0_0_0_01.png,s0001,00267,0,0,0,0,0,01
closed_eye/s0001_00268_0_0_0_0_0_01.png,s0001,00268,0,0,0,0,0,01
closed_eye/s0001_00269_0_0_0_0_0_01.png,s0001,00269,0,0,0,0,0,01
closed_eye/s0001_00270_0_0_0_0_0_01.png,s0001,00270,0,0,0,0,0,01
closed_eye/s0001_00271_0_0_0_0_0_01.png,s0001,00271,0,0,0,0,0,01
closed_eye/s0001_00272_0_0_0_0_0_01.png,s0001,00272,0,0,0,0,0,01
closed_eye/s0001_00273_0_0_0_0_0_01.png,s0001,00273,0,0,0,0,0,01
closed_eye/s0001_00274_0_0_0_0_0_01.png,s0001,00274,0,0,0,0,0,01
closed_eye/s0001_00275_0_0_0_0_0_01.png,s0001,00275,0,0,0,0,0,01
closed_eye/s0001_00276_0_0_0_0_0_01.png,s0001,00276,0,0,0,0,0,01
closed_eye/s0001_00277_0_0_0_0_0_01.png,s0001,00277,0,0,0,0,0,01
closed_eye/s0001_00278_0_0_0_0_0_01.png,s0001,00278,0,0,0,0,0,01
closed_eye/s0001_00279_0_0_0_0_0_01.png,s0001,00279,0,0,0,0,0,01
closed_eye/s0001_00280_0_0_0_0_0_01.png,s0001,00280,0,0,0,0,0,01
closed_eye/s0001_00281_0_0_0_0_0_01.png,s0001,00281,0,0,0,0,0,01
closed_eye/s0001_00282_0_0_0_0_0_01.png,s0001,00282,0,0,0,0,0,01
closed_eye/s0001_00283_0_0_0_0_0_01.png,s0001,00283,0,0,0,0,0,01
closed_eye/s0001_00284_0_0_0_0_0_01.png,s0001,00284,0,0,0,0,0,01
closed_eye/s0001_00285_0_0_0_0_0_01.png,s0001,00285,0,0,0,0,0,01
closed_eye/s0001_00286_0_0_0_0_0_01.png,s0001,00286,0,0,0,0,0,01
closed_eye/s0001_00287_0_0_0_0_0_01.png,s0001,00287,0,0,0,0,0,01
closed_eye/s0001_00288_0_0_0_0_0_01.png,s0001,00288,0,0,0,0,0,01
closed_eye/s0001_00289_0_0_0_0_0_01.png,s0001,00289,0,0,0,0,0,01
closed_eye/s0001_00290_0_0_0_0_0_01.png,s0001,00290,0,0,0,0,0,01
closed_eye/s0001_00291_0_0_0_0_0_01.png,s0001,00291,0,0,0,0,0,01
closed_eye/s0001_00292_0_0_0_0_0_01.png,s0001,00292,0,0,0,0,0,01
closed_eye/s0001_00293_0_0_0_0_0_01.png,s0001,00293,0,0,0,0,0,01
closed_eye/s0001_00294_0_0_0_0_0_01.png,s0001,00294,0,0,0,0,0,01
closed_eye/s0001_00295_0_0_0_0_0_01.png,s0001,00295,0,0,0,0,0,01
closed_eye/s0001_00296_0_0_0_0_0_01.png,s0001,00296,0,0,0,0,0,01
closed_eye/s0001_00297_0_0_0_0_0_01.png,s0001,00297,0,0,0,0,0,01
closed_eye/s0001_00298_0_0_0_0_0_01.png,s0001,00298,0,0,0,0,0,01
closed_eye/s0001_00299_0_0_0_0_0_01.png,s0001,00299,0,0,0,0,0,01
closed_eye/s0001_00300_0_0_0_0_0_01.png,s0001,00300,0,0,0,0,0,01
closed_eye/s0001_00301_0_0_0_0_0_01.png,s0001,00301,0,0,0,0,0,01
closed_eye/s0001_00302_0_0_0_0_0_01.png,s0001,00302,0,0,0,0,0,01
closed_eye/s0001_00303_0_0_0_0_0_01.png,s0001,00303,0,0,0,0,0,01
closed_eye/s0001_00304_0_0_0_0_0_01.png,s0001,00304,0,0,0,0,0,01
closed_eye/s0001_00305_0_0_0_0_0_01.png,s0001,00305,0,0,0,0,0,01
